,x,y,team_id,player_id,time
4031,-15.31774521,-9.470461845,1,7,175
4032,13.84892082,-0.728497088,1,8,175
4033,13.42925644,-8.533823013,1,9,175
4034,3.35731411,-23.62412071,1,10,175
4035,5.14088726,2.081420183,1,11,175
4036,-43.12050629,-0.208142027,2,1,175
4037,12.69484425,-13.32108974,2,2,175
4038,3.35731411,-30.49280548,2,3,175
4039,2.937649727,-6.660544872,2,4,175
4040,-6.924460411,8.117538452,2,5,175
4041,-5.875299454,-3.018059492,2,6,175
4042,-17.3111515,-6.764616013,2,7,175
4043,-13.32434082,-22.37526894,2,8,175
4044,9.127697945,-19.35720825,2,9,175
4045,-15.84232616,11.44781208,2,10,175
4046,-3.462230206,30.49280548,2,11,175
4047,-16.09412575,11.48943901,3,12,175
4048,42.59592438,0.936639071,1,1,176
4049,13.2194252,-17.27578735,1,2,176
4050,-5.875299454,-9.054178238,1,3,176
4051,-1.468824863,3.018059492,1,4,176
4052,0,10.61524296,1,5,176
4053,5.035971165,21.02234459,1,6,176
4054,-15.21282959,-9.366391182,1,7,176
4055,13.95383644,-0.624426067,1,8,176
4056,13.42925644,-8.325680733,1,9,176
4057,3.462230206,-23.41597748,1,10,176
4058,5.14088726,2.393633366,1,11,176
4059,-43.12050629,-0.208142027,2,1,176
4060,12.90467644,-12.90480614,2,2,176
4061,3.567146301,-30.38873672,2,3,176
4062,3.252398252,-6.348331928,2,4,176
4063,-6.924460411,8.325680733,2,5,176
4064,-5.665467262,-2.809917212,2,6,176
4065,-17.20623398,-6.660544872,2,7,176
4066,-13.2194252,-22.37526894,2,8,176
4067,9.442446709,-19.14906693,2,9,176
4068,-15.84232616,11.76002407,2,10,176
4069,-3.35731411,30.70094872,2,11,176
4070,-15.99970055,11.86409569,3,12,176
4071,42.59592438,1.040710092,1,1,177
4072,13.2194252,-17.06764603,1,2,177
4073,-5.770383358,-8.741965294,1,3,177
4074,-1.154076815,3.538414478,1,4,177
4075,0.104916066,11.03152752,1,5,177
4076,4.721223354,21.54269981,1,6,177
4077,-15.10791397,-9.158248901,1,7,177
4078,13.95383644,-0.416284055,1,8,177
4079,13.53417206,-8.117538452,1,9,177
4080,3.672062397,-23.31190681,1,10,177
4081,5.14088726,2.705846548,1,11,177
4082,-43.12050629,-0.104071014,2,1,177
4083,13.00959301,-12.48852158,2,2,177
4084,3.881894588,-30.38873672,2,3,177
4085,3.567146301,-6.036118984,2,4,177
4086,-6.924460411,8.637893677,2,5,177
4087,-5.350719452,-2.497704268,2,6,177
4088,-17.10131836,-6.452403069,2,7,177
4089,-13.00959301,-22.37526894,2,8,177
4090,9.652277946,-18.94092369,2,9,177
4091,-15.73741055,12.07223797,2,10,177
4092,-3.252398252,30.90909195,2,11,177
4093,-15.89478493,12.22834396,3,12,177
4094,42.59592438,1.144781113,1,1,178
4095,13.32434082,-16.96357536,1,2,178
4096,-5.665467262,-8.42975235,1,3,178
4097,-0.839328527,3.954698563,1,4,178
4098,0.104916066,11.34374046,1,5,178
4099,4.511391163,21.95898247,1,6,178
4100,-15.00299644,-9.054178238,1,7,178
4101,14.05875206,-0.312213033,1,8,178
4102,13.53417206,-8.013467789,1,9,178
4103,3.776978493,-23.10376549,1,10,178
4104,5.14088726,2.913988352,1,11,178
4105,-43.12050629,0,2,1,178
4106,13.2194252,-12.07223797,2,2,178
4107,4.091726303,-30.28466415,2,3,178
4108,3.881894588,-5.72390604,2,4,178
4109,-6.924460411,8.846035957,2,5,178
4110,-5.14088726,-2.289562225,2,6,178
4111,-17.10131836,-6.348331928,2,7,178
4112,-12.90467644,-22.27119637,2,8,178
4113,9.862110138,-18.73278236,2,9,178
4114,-15.73741055,12.48852158,2,10,178
4115,-3.252398252,31.11723328,2,11,178
4116,-15.80035973,12.60299969,3,12,178
4117,42.49100876,1.352923274,1,1,179
4118,13.42925644,-16.8595047,1,2,179
4119,-5.560551643,-8.221610069,1,3,179
4120,-0.5245803,4.370982647,1,4,179
4121,0.209832132,11.65595341,1,5,179
4122,4.301558495,22.47933769,1,6,179
4123,-14.89808083,-8.950107574,1,7,179
4124,14.16366959,-0.208142027,1,8,179
4125,13.63908958,-7.909397125,1,9,179
4126,3.986810446,-22.99969292,1,10,179
4127,5.14088726,3.122130394,1,11,179
4128,-43.01558685,0.104071014,2,1,179
4129,13.32434082,-11.65595341,2,2,179
4130,4.301558495,-30.28466415,2,3,179
4131,4.196642399,-5.411693096,2,4,179
4132,-6.924460411,9.054178238,2,5,179
4133,-4.931055069,-2.081420183,2,6,179
4134,-16.99640274,-6.244260788,2,7,179
4135,-12.79976082,-22.1671257,2,8,179
4136,10.07194233,-18.52464104,2,9,179
4137,-15.63249397,12.80073452,2,10,179
4138,-3.252398252,31.3253746,2,11,179
4139,-15.70593452,12.97765541,3,12,179
4140,42.49100876,1.456994176,1,1,180
4141,13.42925644,-16.65136147,1,2,180
4142,-5.350719452,-7.805325985,1,3,180
4143,-0.209832132,4.787266731,1,4,180
4144,0.209832132,11.96816635,1,5,180
4145,3.986810446,22.89562416,1,6,180
4146,-14.79316521,-8.741965294,1,7,180
4147,14.16366959,-0.104071014,1,8,180
4148,13.63908958,-7.805325985,1,9,180
4149,4.196642399,-22.79155159,1,10,180
4150,5.245803356,3.434343338,1,11,180
4151,-43.01558685,0.208142027,2,1,180
4152,13.42925644,-11.23966885,2,2,180
4153,4.511391163,-30.18059349,2,3,180
4154,4.511391163,-5.099479675,2,4,180
4155,-6.924460411,9.366391182,2,5,180
4156,-4.721223354,-1.873278141,2,6,180
4157,-16.89148712,-6.140189648,2,7,180
4158,-12.69484425,-22.06305504,2,8,180
4159,10.28177452,-18.21242714,2,9,180
4160,-15.63249397,13.21701813,2,10,180
4161,-3.252398252,31.42944527,2,11,180
4162,-15.60101891,13.34190369,3,12,180
4163,42.49100876,1.561065197,1,1,181
4164,13.53417206,-16.44322014,1,2,181
4165,-5.245803356,-7.389041901,1,3,181
4166,0.209832132,5.203550816,1,4,181
4167,0.104916066,12.17630863,1,5,181
4168,3.672062397,23.41597748,1,6,181
4169,-14.68824959,-8.637893677,1,7,181
4170,14.26858521,0.104071014,1,8,181
4171,13.7440052,-7.805325985,1,9,181
4172,4.301558495,-22.58341026,1,10,181
4173,5.245803356,3.642485619,1,11,181
4174,-42.91067123,0.416284055,2,1,181
4175,13.63908958,-10.82338619,2,2,181
4176,4.721223354,-30.18059349,2,3,181
4177,4.826138973,-4.787266731,2,4,181
4178,-6.924460411,9.678604126,2,5,181
4179,-4.406475067,-1.561065197,2,6,181
4180,-16.7865696,-6.036118984,2,7,181
4181,-12.48501205,-21.85491371,2,8,181
4182,10.59652233,-18.00428581,2,9,181
4183,-15.52757835,13.63330269,2,10,181
4184,-3.252398252,31.6375885,2,11,181
4185,-15.5065937,13.71655941,3,12,181
4186,42.49100876,1.769207239,1,1,182
4187,13.63908958,-16.33914948,1,2,182
4188,-5.14088726,-7.076828957,1,3,182
4189,0.629496396,5.619834423,1,4,182
4190,0,12.48852158,1,5,182
4191,3.35731411,23.9363327,1,6,182
4192,-14.58333397,-8.42975235,1,7,182
4193,14.26858521,0.208142027,1,8,182
4194,13.7440052,-7.805325985,1,9,182
4195,4.511391163,-22.47933769,1,10,182
4196,5.245803356,3.954698563,1,11,182
4197,-42.91067123,0.624426067,2,1,182
4198,13.7440052,-10.51117229,2,2,182
4199,4.931055069,-30.07652283,2,3,182
4200,5.14088726,-4.475053787,2,4,182
4201,-6.924460411,9.886746407,2,5,182
4202,-4.091726303,-1.248852134,2,6,182
4203,-16.57673836,-5.932047844,2,7,182
4204,-12.38009644,-21.75084114,2,8,182
4205,10.80635452,-17.69207191,2,9,182
4206,-15.42266178,14.04958725,2,10,182
4207,-3.252398252,31.84572983,2,11,182
4208,-15.41217041,14.09121513,3,12,182
4209,42.49100876,1.873278141,1,1,183
4210,13.63908958,-16.13100624,1,2,183
4211,-4.931055069,-6.660544872,1,3,183
4212,0.944244623,6.036118984,1,4,183
4213,0,12.69666386,1,5,183
4214,3.147482157,24.2485466,1,6,183
4215,-14.47841644,-8.325680733,1,7,183
4216,14.37350082,0.312213033,1,8,183
4217,13.84892082,-7.805325985,1,9,183
4218,4.721223354,-22.27119637,1,10,183
4219,5.245803356,4.266911507,1,11,183
4220,-42.80575562,0.832568109,2,1,183
4221,13.84892082,-10.19895935,2,2,183
4222,5.14088726,-29.97245026,2,3,183
4223,5.350719452,-4.058769226,2,4,183
4224,-6.924460411,10.09488773,2,5,183
4225,-3.881894588,-0.936639071,2,6,183
4226,-16.47182274,-5.827976704,2,7,183
4227,-12.27517986,-21.64677238,2,8,183
4228,11.12110329,-17.37985992,2,9,183
4229,-15.31774521,14.4658699,2,10,183
4230,-3.252398252,31.94980049,2,11,183
4231,-15.31774521,14.4658699,3,12,183
4232,42.49100876,1.977349281,1,1,184
4233,13.7440052,-16.02693558,1,2,184
4234,-4.826138973,-6.348331928,1,3,184
4235,1.363908887,6.452403069,1,4,184
4236,0,13.0088768,1,5,184
4237,2.937649727,24.66482925,1,6,184
4238,-14.37350082,-8.117538452,1,7,184
4239,14.37350082,0.520355046,1,8,184
4240,13.84892082,-7.701254845,1,9,184
4241,4.931055069,-22.1671257,1,10,184
4242,5.245803356,4.475053787,1,11,184
4243,-42.70084,1.040710092,2,1,184
4244,13.95383644,-9.886746407,2,2,184
4245,5.350719452,-29.97245026,2,3,184
4246,5.665467262,-3.642485619,2,4,184
4247,-6.924460411,10.30303097,2,5,184
4248,-3.567146301,-0.728497088,2,6,184
4249,-16.36690521,-5.72390604,2,7,184
4250,-12.06534767,-21.54269981,2,8,184
4251,11.33093452,-17.17171669,2,9,184
4252,-15.42266178,14.4658699,2,10,184
4253,-3.147482157,32.05387115,2,11,184
4254,-15.19184685,14.40342808,3,12,184
4255,42.49100876,1.977349281,1,1,185
4256,13.84892082,-15.81879425,1,2,185
4257,-4.721223354,-6.036118984,1,3,185
4258,1.678657055,6.868686676,1,4,185
4259,0,13.32108974,1,5,185
4260,2.622901678,24.97704315,1,6,185
4261,-14.26858521,-8.013467789,1,7,185
4262,14.37350082,0.624426067,1,8,185
4263,13.84892082,-7.701254845,1,9,185
4264,5.035971165,-21.95898247,1,10,185
4265,5.245803356,4.683195591,1,11,185
4266,-42.70084,1.144781113,2,1,185
4267,14.05875206,-9.574533463,2,2,185
4268,5.560551643,-29.8683815,2,3,185
4269,5.875299454,-3.330272436,2,4,185
4270,-6.924460411,10.51117229,2,5,185
4271,-3.35731411,-0.520355046,2,6,185
4272,-16.26198959,-5.619834423,2,7,185
4273,-11.9604311,-21.43862724,2,8,185
4274,11.54076672,-16.96357536,2,9,185
4275,-15.31774521,14.4658699,2,10,185
4276,-3.042566061,32.15794373,2,11,185
4277,-15.06594753,14.35139275,3,12,185
4278,42.49100876,2.081420183,1,1,186
4279,13.84892082,-15.71472263,1,2,186
4280,-4.511391163,-5.827976704,1,3,186
4281,1.993405223,7.284971237,1,4,186
4282,-0.104916066,13.63330269,1,5,186
4283,2.413069487,25.39332771,1,6,186
4284,-14.16366959,-7.909397125,1,7,186
4285,14.47841644,0.728497088,1,8,186
4286,13.95383644,-7.597184181,1,9,186
4287,5.245803356,-21.75084114,1,10,186
4288,5.245803356,4.995408535,1,11,186
4289,-42.70084,1.248852134,2,1,186
4290,14.16366959,-9.262320518,2,2,186
4291,5.770383358,-29.76430893,2,3,186
4292,6.190048218,-3.018059492,2,4,186
4293,-7.02937603,10.71931362,2,5,186
4294,-3.042566061,-0.312213033,2,6,186
4295,-16.15707397,-5.51576376,2,7,186
4296,-11.85551548,-21.43862724,2,8,186
4297,11.75059891,-16.65136147,2,9,186
4298,-15.21282959,14.4658699,2,10,186
4299,-2.937649727,32.15794373,2,11,186
4300,-14.94004726,14.29935741,3,12,186
4301,42.59592438,2.081420183,1,1,187
4302,13.95383644,-15.50658035,1,2,187
4303,-4.406475067,-5.51576376,1,3,187
4304,2.413069487,7.701254845,1,4,187
4305,-0.209832132,13.94551659,1,5,187
4306,2.308153629,25.60146904,1,6,187
4307,-14.16366959,-7.701254845,1,7,187
4308,14.47841644,0.832568109,1,8,187
4309,14.05875206,-7.493112564,1,9,187
4310,5.455635548,-21.64677238,1,10,187
4311,5.245803356,5.203550816,1,11,187
4312,-42.59592438,1.248852134,2,1,187
4313,14.26858521,-8.950107574,2,2,187
4314,5.980215549,-29.66024017,2,3,187
4315,6.399880409,-2.809917212,2,4,187
4316,-7.02937603,10.92745686,2,5,187
4317,-2.832733631,-0.104071014,2,6,187
4318,-16.05215836,-5.411693096,2,7,187
4319,-11.75059891,-21.33455849,2,8,187
4320,11.85551548,-16.44322014,2,9,187
4321,-15.10791397,14.4658699,2,10,187
4322,-2.832733631,32.26201248,2,11,187
4323,-14.8141489,14.23691463,3,12,187
4324,42.59592438,2.081420183,1,1,188
4325,13.95383644,-15.40250969,1,2,188
4326,-4.196642399,-5.307621479,1,3,188
4327,2.622901678,8.013467789,1,4,188
4328,-0.209832132,14.15365791,1,5,188
4329,2.203237534,25.80961227,1,6,188
4330,-14.05875206,-7.597184181,1,7,188
4331,14.58333397,0.936639071,1,8,188
4332,14.05875206,-7.389041901,1,9,188
4333,5.560551643,-21.43862724,1,10,188
4334,5.14088726,5.411693096,1,11,188
4335,-42.59592438,1.248852134,2,1,188
4336,14.37350082,-8.637893677,2,2,188
4337,6.190048218,-29.5561676,2,3,188
4338,6.609712601,-2.601775408,2,4,188
4339,-7.134292603,11.03152752,2,5,188
4340,-2.727817774,0,2,6,188
4341,-15.94724178,-5.411693096,2,7,188
4342,-11.64568329,-21.33455849,2,8,188
4343,12.06534767,-16.2350769,2,9,188
4344,-14.89808083,14.36179924,2,10,188
4345,-2.622901678,32.26201248,2,11,188
4346,-14.68824959,14.1848793,3,12,188
4347,42.59592438,2.185491323,1,1,189
4348,14.05875206,-15.29843903,1,2,189
4349,-4.091726303,-5.099479675,1,3,189
4350,2.937649727,8.42975235,1,4,189
4351,-0.314748198,14.4658699,1,5,189
4352,2.203237534,26.0177536,1,6,189
4353,-13.95383644,-7.493112564,1,7,189
4354,14.58333397,1.040710092,1,8,189
4355,14.16366959,-7.18089962,1,9,189
4356,5.770383358,-21.33455849,1,10,189
4357,5.14088726,5.619834423,1,11,189
4358,-42.59592438,1.352923274,2,1,189
4359,14.47841644,-8.325680733,2,2,189
4360,6.294964314,-29.45209503,2,3,189
4361,6.819544792,-2.393633366,2,4,189
4362,-7.239208221,11.23966885,2,5,189
4363,-2.517985582,0.208142027,2,6,189
4364,-15.84232616,-5.411693096,2,7,189
4365,-11.54076672,-21.33455849,2,8,189
4366,12.17026424,-16.13100624,2,9,189
4367,-14.79316521,14.36179924,2,10,189
4368,-2.413069487,32.26201248,2,11,189
4369,-14.56235123,14.13284397,3,12,189
4370,42.70084,2.185491323,1,1,190
4371,14.05875206,-15.09029675,1,2,190
4372,-3.986810446,-4.787266731,1,3,190
4373,3.252398252,8.950107574,1,4,190
4374,-0.5245803,14.4658699,1,5,190
4375,2.098321199,26.22589493,1,6,190
4376,-13.84892082,-7.284971237,1,7,190
4377,14.68824959,1.248852134,1,8,190
4378,14.26858521,-6.972758293,1,9,190
4379,5.980215549,-21.12641716,1,10,190
4380,5.14088726,5.827976704,1,11,190
4381,-42.49100876,1.352923274,2,1,190
4382,14.47841644,-8.013467789,2,2,190
4383,6.504796505,-29.45209503,2,3,190
4384,7.02937603,-2.185491323,2,4,190
4385,-7.344124794,11.55188274,2,5,190
4386,-2.308153629,0.312213033,2,6,190
4387,-15.73741055,-5.411693096,2,7,190
4388,-11.4358511,-21.23048592,2,8,190
4389,12.27517986,-15.92286491,2,9,190
4390,-14.68824959,14.25772858,2,10,190
4391,-2.203237534,32.26201248,2,11,190
4392,-14.43645,14.07040119,3,12,190
4393,42.70084,2.185491323,1,1,191
4394,14.16366959,-14.88215446,1,2,191
4395,-3.776978493,-4.475053787,1,3,191
4396,3.567146301,9.470461845,1,4,191
4397,-0.839328527,14.36179924,1,5,191
4398,2.203237534,26.43403625,1,6,191
4399,-13.7440052,-7.18089962,1,7,191
4400,14.68824959,1.352923274,1,8,191
4401,14.37350082,-6.764616013,1,9,191
4402,6.190048218,-20.91827202,1,10,191
4403,5.035971165,6.036118984,1,11,191
4404,-42.49100876,1.352923274,2,1,191
4405,14.58333397,-7.701254845,2,2,191
4406,6.609712601,-29.34802628,2,3,191
4407,7.239208221,-1.977349281,2,4,191
4408,-7.553956985,11.65595341,2,5,191
4409,-2.098321199,0.520355046,2,6,191
4410,-15.52757835,-5.307621479,2,7,191
4411,-11.22601891,-21.12641716,2,8,191
4412,12.48501205,-15.61065197,2,9,191
4413,-14.37350082,14.15365791,2,10,191
4414,-1.783573151,32.26201248,2,11,191
4415,-14.31055164,14.01836586,3,12,191
4416,42.80575562,2.081420183,1,1,192
4417,14.26858521,-14.7780838,1,2,192
4418,-3.672062397,-4.266911507,1,3,192
4419,3.986810446,9.886746407,1,4,192
4420,-1.154076815,14.25772858,1,5,192
4421,2.203237534,26.53810883,1,6,192
4422,-13.63908958,-6.972758293,1,7,192
4423,14.79316521,1.456994176,1,8,192
4424,14.37350082,-6.556473732,1,9,192
4425,6.294964314,-20.81420326,1,10,192
4426,5.035971165,6.244260788,1,11,192
4427,-42.38608932,1.456994176,2,1,192
4428,14.58333397,-7.389041901,2,2,192
4429,6.71462822,-29.2439537,2,3,192
4430,7.553956985,-1.769207239,2,4,192
4431,-7.658872604,11.86409569,2,5,192
4432,-1.888489246,0.832568109,2,6,192
4433,-15.42266178,-5.307621479,2,7,192
4434,-11.12110329,-20.91827202,2,8,192
4435,12.58992863,-15.40250969,2,9,192
4436,-14.16366959,14.04958725,2,10,192
4437,-1.468824863,32.26201248,2,11,192
4438,-14.18465233,13.96632957,3,12,192
4439,42.80575562,2.081420183,1,1,193
4440,14.37350082,-14.56994247,1,2,193
4441,-3.567146301,-3.954698563,1,3,193
4442,4.301558495,10.30303097,1,4,193
4443,-1.468824863,14.15365791,1,5,193
4444,2.308153629,26.64217949,1,6,193
4445,-13.53417206,-6.868686676,1,7,193
4446,14.79316521,1.665136218,1,8,193
4447,14.47841644,-6.452403069,1,9,193
4448,6.504796505,-20.60606194,1,10,193
4449,5.035971165,6.452403069,1,11,193
4450,-42.38608932,1.456994176,2,1,193
4451,14.58333397,-7.076828957,2,2,193
4452,6.819544792,-29.2439537,2,3,193
4453,7.763789177,-1.561065197,2,4,193
4454,-7.763789177,12.07223797,2,5,193
4455,-1.783573151,1.040710092,2,6,193
4456,-15.21282959,-5.203550816,2,7,193
4457,-10.9112711,-20.81420326,2,8,193
4458,12.79976082,-15.09029675,2,9,193
4459,-14.05875206,13.94551659,2,10,193
4460,-1.0491606,32.26201248,2,11,193
4461,-14.05875206,13.90388775,3,12,193
4462,42.91067123,2.081420183,1,1,194
4463,14.47841644,-14.4658699,1,2,194
4464,-3.462230206,-3.642485619,1,3,194
4465,4.616307259,10.61524296,1,4,194
4466,-1.783573151,14.15365791,1,5,194
4467,2.413069487,26.74625015,1,6,194
4468,-13.42925644,-6.660544872,1,7,194
4469,14.79316521,1.769207239,1,8,194
4470,14.58333397,-6.348331928,1,9,194
4471,6.71462822,-20.50198936,1,10,194
4472,4.931055069,6.556473732,1,11,194
4473,-42.28117752,1.561065197,2,1,194
4474,14.58333397,-6.868686676,2,2,194
4475,6.924460411,-29.2439537,2,3,194
4476,7.973620892,-1.352923274,2,4,194
4477,-7.868705273,12.17630863,2,5,194
4478,-1.678657055,1.144781113,2,6,194
4479,-15.10791397,-5.203550816,2,7,194
4480,-10.80635452,-20.71013069,2,8,194
4481,12.90467644,-14.7780838,2,9,194
4482,-13.84892082,13.84144402,2,10,194
4483,-0.734412432,32.26201248,2,11,194
4484,-13.9328537,13.85185146,3,12,194
4485,42.91067123,1.977349281,1,1,195
4486,14.58333397,-14.25772858,1,2,195
4487,-3.35731411,-3.434343338,1,3,195
4488,4.931055069,11.03152752,1,4,195
4489,-2.098321199,14.04958725,1,5,195
4490,2.622901678,26.74625015,1,6,195
4491,-13.32434082,-6.556473732,1,7,195
4492,14.89808083,1.977349281,1,8,195
4493,14.68824959,-6.244260788,1,9,195
4494,6.819544792,-20.29384804,1,10,195
4495,4.931055069,6.764616013,1,11,195
4496,-42.17625809,1.665136218,2,1,195
4497,14.58333397,-6.660544872,2,2,195
4498,7.02937603,-29.13988495,2,3,195
4499,8.183452606,-1.144781113,2,4,195
4500,-7.973620892,12.38445091,2,5,195
4501,-1.468824863,1.352923274,2,6,195
4502,-14.89808083,-5.203550816,2,7,195
4503,-10.7014389,-20.50198936,2,8,195
4504,13.00959301,-14.56994247,2,9,195
4505,-13.7440052,13.73737335,2,10,195
4506,-0.419664264,32.26201248,2,11,195
4507,-13.80695438,13.79981709,3,12,195
4508,43.01558685,1.977349281,1,1,196
4509,14.58333397,-14.04958725,1,2,196
4510,-3.252398252,-3.122130394,1,3,196
4511,5.350719452,11.34374046,1,4,196
4512,-2.413069487,13.94551659,1,5,196
4513,2.727817774,26.74625015,1,6,196
4514,-13.2194252,-6.348331928,1,7,196
4515,14.89808083,2.081420183,1,8,196
4516,14.79316521,-6.244260788,1,9,196
4517,7.02937603,-20.08570671,1,10,196
4518,4.826138973,6.972758293,1,11,196
4519,-42.17625809,1.769207239,2,1,196
4520,14.58333397,-6.452403069,2,2,196
4521,7.134292603,-29.13988495,2,3,196
4522,8.393284798,-0.936639071,2,4,196
4523,-8.078536987,12.59259224,2,5,196
4524,-1.363908887,1.561065197,2,6,196
4525,-14.79316521,-5.099479675,2,7,196
4526,-10.49160671,-20.3979187,2,8,196
4527,13.00959301,-14.25772858,2,9,196
4528,-13.53417206,13.73737335,2,10,196
4529,0,32.15794373,2,11,196
4530,-13.68105602,13.73737335,3,12,196
4531,43.01558685,1.873278141,1,1,197
4532,14.68824959,-13.94551659,1,2,197
4533,-3.147482157,-2.809917212,1,3,197
4534,5.665467262,11.65595341,1,4,197
4535,-2.727817774,13.94551659,1,5,197
4536,2.937649727,26.74625015,1,6,197
4537,-13.11450863,-6.244260788,1,7,197
4538,14.89808083,2.289562225,1,8,197
4539,14.89808083,-6.140189648,1,9,197
4540,7.239208221,-19.98163414,1,10,197
4541,4.826138973,7.18089962,1,11,197
4542,-42.07134247,1.769207239,2,1,197
4543,14.47841644,-6.244260788,2,2,197
4544,7.239208221,-29.13988495,2,3,197
4545,8.603116989,-0.832568109,2,4,197
4546,-8.078536987,12.80073452,2,5,197
4547,-1.258992791,1.769207239,2,6,197
4548,-14.58333397,-5.099479675,2,7,197
4549,-10.38669109,-20.3979187,2,8,197
4550,13.11450863,-13.94551659,2,9,197
4551,-13.42925644,13.63330269,2,10,197
4552,0.419664264,32.15794373,2,11,197
4553,-13.5551548,13.68533897,3,12,197
4554,43.01558685,1.873278141,1,1,198
4555,14.68824959,-13.73737335,1,2,198
4556,-3.042566061,-2.601775408,1,3,198
4557,5.875299454,11.96816635,1,4,198
4558,-3.042566061,13.84144402,1,5,198
4559,3.147482157,26.74625015,1,6,198
4560,-13.00959301,-6.140189648,1,7,198
4561,14.89808083,2.393633366,1,8,198
4562,15.00299644,-6.244260788,1,9,198
4563,7.344124794,-19.77349281,1,10,198
4564,4.826138973,7.389041901,1,11,198
4565,-41.96642685,1.873278141,2,1,198
4566,14.47841644,-6.036118984,2,2,198
4567,7.344124794,-29.13988495,2,3,198
4568,8.812950134,-0.624426067,2,4,198
4569,-8.078536987,13.11294746,2,5,198
4570,-1.258992791,1.873278141,2,6,198
4571,-14.47841644,-5.099479675,2,7,198
4572,-10.28177452,-20.3979187,2,8,198
4573,13.2194252,-13.63330269,2,9,198
4574,-13.42925644,13.73737335,2,10,198
4575,0.734412432,32.05387115,2,11,198
4576,-13.42925644,13.63330269,3,12,198
4577,43.01558685,1.873278141,1,1,199
4578,14.79316521,-13.63330269,1,2,199
4579,-2.937649727,-2.393633366,1,3,199
4580,6.190048218,12.17630863,1,4,199
4581,-3.252398252,13.84144402,1,5,199
4582,3.35731411,26.74625015,1,6,199
4583,-12.90467644,-6.036118984,1,7,199
4584,14.89808083,2.497704268,1,8,199
4585,15.10791397,-6.244260788,1,9,199
4586,7.553956985,-19.56535149,1,10,199
4587,4.721223354,7.597184181,1,11,199
4588,-41.96642685,1.873278141,2,1,199
4589,14.47841644,-5.827976704,2,2,199
4590,7.449040413,-29.03581238,2,3,199
4591,8.917865753,-0.520355046,2,4,199
4592,-8.078536987,13.42516136,2,5,199
4593,-1.154076815,2.081420183,2,6,199
4594,-14.37350082,-4.995408535,2,7,199
4595,-10.1768589,-20.3979187,2,8,199
4596,13.2194252,-13.32108974,2,9,199
4597,-13.32434082,13.73737335,2,10,199
4598,1.154076815,32.05387115,2,11,199
4599,-13.41876602,13.63330269,3,12,199
4600,43.01558685,1.873278141,1,1,200
4601,14.89808083,-13.52923203,1,2,200
4602,-2.832733631,-2.185491323,1,3,200
4603,6.504796505,12.48852158,1,4,200
4604,-3.567146301,13.84144402,1,5,200
4605,3.567146301,26.64217949,1,6,200
4606,-12.69484425,-5.932047844,1,7,200
4607,14.89808083,2.601775408,1,8,200
4608,15.21282959,-6.244260788,1,9,200
4609,7.658872604,-19.35720825,1,10,200
4610,4.721223354,7.805325985,1,11,200
4611,-41.86151123,1.977349281,2,1,200
4612,14.37350082,-5.619834423,2,2,200
4613,7.553956985,-29.03581238,2,3,200
4614,9.127697945,-0.312213033,2,4,200
4615,-7.973620892,13.84144402,2,5,200
4616,-1.154076815,2.289562225,2,6,200
4617,-14.26858521,-4.995408535,2,7,200
4618,-10.07194233,-20.3979187,2,8,200
4619,13.32434082,-13.11294746,2,9,200
4620,-13.32434082,13.73737335,2,10,200
4621,1.573741078,31.94980049,2,11,200
4622,-13.4082737,13.63330269,3,12,200
4623,43.01558685,1.873278141,1,1,201
4624,15.00299644,-13.42516136,1,2,201
4625,-2.727817774,-1.977349281,1,3,201
4626,6.924460411,12.69666386,1,4,201
4627,-3.776978493,13.84144402,1,5,201
4628,3.881894588,26.64217949,1,6,201
4629,-12.58992863,-5.72390604,1,7,201
4630,15.00299644,2.705846548,1,8,201
4631,15.31774521,-6.140189648,1,9,201
4632,7.763789177,-19.14906693,1,10,201
4633,4.721223354,8.013467789,1,11,201
4634,-41.75659561,1.977349281,2,1,201
4635,14.37350082,-5.411693096,2,2,201
4636,7.658872604,-29.03581238,2,3,201
4637,9.337530136,-0.104071014,2,4,201
4638,-7.973620892,14.4658699,2,5,201
4639,-1.154076815,2.497704268,2,6,201
4640,-14.05875206,-4.891337872,2,7,201
4641,-9.967026711,-20.50198936,2,8,201
4642,13.32434082,-12.90480614,2,9,201
4643,-13.32434082,13.84144402,2,10,201
4644,1.993405223,31.74165916,2,11,201
4645,-13.39778233,13.63330269,3,12,201
4646,43.01558685,1.873278141,1,1,202
4647,15.00299644,-13.32108974,1,2,202
4648,-2.622901678,-1.769207239,1,3,202
4649,7.239208221,13.0088768,1,4,202
4650,-4.091726303,13.94551659,1,5,202
4651,4.196642399,26.53810883,1,6,202
4652,-12.48501205,-5.619834423,1,7,202
4653,14.89808083,2.809917212,1,8,202
4654,15.52757835,-6.036118984,1,9,202
4655,7.868705273,-18.83685303,1,10,202
4656,4.721223354,8.221610069,1,11,202
4657,-41.65167999,1.977349281,2,1,202
4658,14.37350082,-5.203550816,2,2,202
4659,7.763789177,-28.93173981,2,3,202
4660,9.547362328,0.104071014,2,4,202
4661,-7.868705273,15.09029675,2,5,202
4662,-1.154076815,2.705846548,2,6,202
4663,-13.95383644,-4.891337872,2,7,202
4664,-9.757194519,-20.50198936,2,8,202
4665,13.42925644,-12.69666386,2,9,202
4666,-13.32434082,13.84144402,2,10,202
4667,2.413069487,31.6375885,2,11,202
4668,-13.38729,13.63330269,3,12,202
